insee;X;Y;Weight;obs;pred;random
6206.01;-118.372;33.8716;1;0.0383;0.00612263923903638;1
5705.01;-118.180416;33.86213;1;-0.112;-0.00912316116595359;6
9201.1;-118.547763;34.449875;1;0.0247;0.00349041461105565;8
9008.05;-118.149376;34.699755;1;-0.0387;-0.0024008872154444;5
2626.01;-118.560997;34.076404;1;0.0296;0.0104049505095809;9
1021.04;-118.336264;34.215241;1;-0.0243;0.00618345080769542;10
75.08;-118.846413;34.213712;1;-0.0111;0.00258954641688279;6
320.34;-117.630434;33.641674;1;-0.0182;0.0130107517342726;10
320.27;-117.671314;33.629357;1;0.0208;0.00369955362296407;8
320.38;-117.645979;33.59366;1;0.006;0.0113685923612144;7
9201.14;-118.557419;34.434427;1;0.0305;0.0071169770550005;9
6207.02;-118.375036;33.865468;1;0.01;0.0194981766507478;6
5501;-118.073066;33.921215;1;-0.0274;0.00456900917812948;4
891.04;-117.906536;33.759022;1;-0.1497;-0.0393158264567723;6
9201.02;-118.62244;34.50432;1;-0.006;0.0136509465249029;4
4033.23;-117.822;34.002;1;-0.0325;0.0177763021119381;5
8002.02;-118.678532;34.137201;1;0.006;0.0216108384013068;1
9200.28;-118.474818;34.445015;1;-0.0131;0.00638356709243001;8
4033.24;-117.822471;33.986317;1;-0.007;0.00716191436715551;8
525.25;-117.776251;33.720622;1;0.004;0.0155652948589651;7
5031.05;-118.028588;33.919136;1;0.0218;0.0029171941197334;6
3023.01;-118.263;34.1461;1;-0.004;0.00460023301483354;3
1103.01;-118.030117;33.85464;1;0.1873;0.010837818988699;4
218.24;-117.772675;33.894274;1;0.0325;0.00897816198617488;9
6025.09;-118.326241;33.910997;1;-0.007;-0.00119473556061856;2
5020.04;-118.039914;33.959446;1;0.002;0.0111773360066095;10
4606;-118.220409;34.219658;1;-0.0943;0.027557447430128;9
2677;-118.446;34.0363;1;0.0564;0.0106428346651148;5
114.03;-117.908528;33.871894;1;-0.064;-0.0250485518704566;10
44;-119.198498;34.151386;1;0.007;0.0117034976467159;6
626.38;-117.73126;33.572479;1;-0.002;0.0110204427901309;6
2039;-118.193642;34.029599;1;-0.0111;-0.0315749147856473;2
7002;-118.363;34.0901;1;0.0139;0.0114108129418638;7
9201.14;-118.555462;34.435687;1;-0.009;0.00925589856398272;1
75.09;-118.816986;34.215094;1;0.0129;0.0169746550406701;1
9200.38;-118.453;34.4202;1;0.0286;-0.00338759598558186;9
993.05;-117.996;33.6792;1;-0.003;0.012118412414683;6
8005.04;-118.688645;34.040619;1;0.001;-0.000777766486479194;1
9010.04;-118.213891;34.682514;1;-0.0845;-0.033806402333343;6
5542.01;-118.136731;33.886865;1;-0.0294;-0.00530476001896777;8
6707.02;-118.330914;33.766214;1;0.0554;0.0264789881412902;9
6033.02;-118.301143;33.878602;1;-0.0294;0.0103361209617412;5
741.02;-117.892498;33.718152;1;0.0198;-0.012115102014795;3
9005.07;-118.076467;34.676774;1;0.0714;-0.00728040586130123;4
741.11;-117.895587;33.705207;1;0.0354;-0.00119986779423693;4
5020.03;-118.038754;33.960761;1;0.0926;-0.0129004954350558;3
17.07;-117.968277;33.897139;1;-0.0263;0.0059520170798578;1
524.18;-117.754183;33.698479;1;0.0516;0.0131784435895199;5
9.02;-119.279314;34.403333;1;0.1621;0.0229084506075096;6
1133.22;-118.578554;34.251822;1;-0.006;0.00826705978248701;5
4008;-117.891;34.1391;1;0.0723;0.00144437133164867;10
423.24;-117.732272;33.505099;1;0.044;0.0180998053703601;3
5737;-118.110763;33.821257;1;-0.0222;-0.00087164386487119;6
15.02;-119.215318;34.266284;1;-0.0171;0.00829131050654878;7
63.01;-118.873096;34.226832;1;0.0592;0.0093007231806108;3
75.07;-118.796164;34.232107;1;0.005;0.0152706110779211;9
626.1;-117.848124;33.677065;1;0.0373;0.010525283075964;1
626.48;-117.734;33.6164;1;0.0383;0.00453400953583617;6
4805;-118.142072;34.109779;1;0.131;0.0205044200921407;4
2047;-118.21059;34.025297;1;0.0592;-0.000893663260719955;1
8;-119.092586;34.339678;1;-0.0141;0.0109318261870284;2
9102.1;-118.184127;34.610106;1;0.0159;-0.00137238129184609;8
3001;-118.228811;34.239174;1;-0.0387;0.0110428038122239;4
423.26;-117.71676;33.533765;1;-0.001;0.00829800094482619;4
1101.14;-118.03818;33.813058;1;0.0705;0.00848143978608819;7
219.22;-117.73943;33.851996;1;0.008;0.00415603214014519;2
6213.01;-118.373;33.8281;1;0.0198;0.00781590887075006;10
2756.02;-118.422;33.9736;1;-0.0566;0.00287987909659774;7
4002.04;-117.760946;34.135936;1;0.045;0.00470107086271025;8
320.37;-117.645901;33.620558;1;0;0.0157974745602125;3
423.13;-117.697902;33.46374;1;0.0564;0.0197084942919871;6
2126.1;-118.313809;34.060132;1;-0.1532;0.00934597877984862;10
4637;-118.152;34.1414;1;-0.001;0.0104670377605842;10
219.2;-117.770816;33.833768;1;0.0611;0.00781277267485336;6
4603.01;-118.164236;34.209027;1;-0.0845;-0.00342010159151021;9
219.23;-117.761589;33.828157;1;0;0.0108063240419149;3
1832.22;-118.199845;34.1282;1;0.007;0.00128655277553189;9
6214;-118.38;33.8172;1;0.007;0.00719801003494261;6
992.44;-117.979;33.6594;1;-0.0377;0.00044160131799307;4
993.05;-117.9913;33.674828;1;0.045;0.00529839673978968;10
2324;-118.311524;34.003422;1;0.008;-0.00803393391546033;5
1919.02;-118.343;34.0856;1;-0.1188;0.0015872574362147;10
5548.02;-118.077457;33.866;1;0.0296;0.0144269437304405;4
2951.03;-118.30525;33.763587;1;-0.0101;0.000165644974757181;5
1232.04;-118.396;34.1972;1;-0.0141;0.00186052757201659;9
1098;-118.475022;34.253453;1;0.0325;0.00123976708382739;2
6039;-118.357896;33.893887;1;0;0.00753423187895153;2
4636.01;-118.136;34.1421;1;0.0129;0.00325737315084595;5
4826;-118.108228;34.041317;1;-0.0233;0.00770876897400676;3
1434;-118.422;34.1561;1;0.0305;0.00156318320449842;8
82.01;-118.712214;34.278788;1;0.0305;-0.0014833848280353;2
630.04;-117.884449;33.637053;1;0.0383;0.018026201970535;1
1837.02;-118.182;34.1074;1;-0.0545;-5.81142269519012e-05;8
218.23;-117.787046;33.893595;1;-0.0672;0.0092704242983825;4
1101.04;-118.04451;33.8225;1;0.0149;0.000532757466215816;6
9102.07;-118.168144;34.598142;1;-0.007;-0.00825537958307126;5
1210.1;-118.401387;34.219182;1;-0.1132;0.00533831370731121;6
5550.01;-118.087502;33.840834;1;0.0188;0.00149966751826391;7
2770;-118.401149;33.965976;1;0.0344;0.00160664436687025;4
864.04;-117.897417;33.852067;1;-0.0356;0.000774138990468548;8
6034;-118.31;33.8998;1;-0.0336;0.00460074870174374;10
9010.1;-118.198277;34.663228;1;-0.0534;-0.0117128238641039;5
9203.13;-118.555513;34.374685;1;0.0218;0.00300556618629095;3
636.03;-117.933;33.6251;1;0.001;0.00439024644152358;5
4826;-118.12441;34.046607;1;-0.0965;0.00770571742529372;6
1065.1;-118.46878;34.319975;1;-0.0502;0.0259494291070367;4
9200.2;-118.491472;34.462512;1;0.009;2.69797362293654e-05;10
12.02;-117.937696;33.936818;1;-0.008;-0.00544161929148711;6
83.04;-118.664578;34.265;1;-0.0222;0.00138640806081133;4
9006.06;-118.117614;34.701676;1;0.1579;-0.000575318722171824;2
6205.21;-118.37;33.874;1;-0.0212;0.0110582101339781;6
59.08;-118.931032;34.178777;1;-0.007;9.4589662754673e-06;9
6508;-118.329491;33.830732;1;0.0667;0.00860193181865616;8
9006.09;-118.099888;34.701065;1;0.0344;-0.0091275034673082;1
2697;-118.386155;34.037786;1;0.0573;0.0120955690768635;6
423.31;-117.694319;33.516035;1;-0.1043;0.0204958218389458;10
9103.02;-118.214126;34.619535;1;0.0344;0.0107523019172326;2
9102.01;-118.132413;34.608877;1;-0.0566;0.00317795943142227;2
626.48;-117.738705;33.61178;1;0.0459;0.00865943448207321;3
999.05;-118.025028;33.766856;1;0.116;0.00348704120942785;2
4033.21;-117.796847;34.024093;1;-0.046;-0.012166739963098;10
1415;-118.472048;34.137054;1;0.0266;-0.00113621270130065;10
9012.05;-118.243055;34.687768;1;-0.0131;-0.00148756601186186;6
5519;-118.105063;33.916615;1;-0.0243;0.00945452998353599;7
5404;-118.228845;33.931563;1;-0.005;0.00985840936132594;6
117.18;-117.853664;33.896013;1;0.116;0.010073246790999;7
626.04;-117.812963;33.629501;1;-0.0151;0.0137421585671595;8
218.16;-117.797173;33.877752;1;0.01;0.0142231736762085;1
320.34;-117.630013;33.648092;1;-0.0182;0.0114118080596546;5
5513;-118.132;33.9374;1;-0.0801;0.00518692867392361;3
6002.01;-118.299853;33.947983;1;0.0469;-0.00525653938409894;8
9106.06;-118.062815;34.564324;1;-0.001;-0.00233491262091326;1
1435;-118.415755;34.147894;1;0.0119;0.00392004837565879;10
83.04;-118.670189;34.265051;1;0.004;0.00939514406742543;1
320.23;-117.603382;33.470003;1;-0.004;0.0134686848462211;4
117.18;-117.845898;33.89723;1;-0.0101;0.0098991123357589;3
320.39;-117.653045;33.565563;1;-0.0284;0.00534405263521767;2
1342.01;-118.589;34.211266;1;-0.0377;0.00786513415726374;1
6014.02;-118.366147;33.955999;1;0.0733;-0.00889006014222631;5
219.16;-117.77715;33.840985;1;-0.0965;-0.00302630664663611;1
9102.06;-118.169824;34.564308;1;0.1231;0.0104797537414078;9
4020.02;-117.718011;34.091307;1;0.001;0.0110140937602123;10
52.04;-119.060816;34.234903;1;0.007;0.0183497668751941;9
6500.03;-118.336227;33.874609;1;-0.0801;-0.0116138304668211;7
9102.09;-118.201792;34.610065;1;-0.0704;-0.00168241381074482;4
3.02;-118.913323;34.404881;1;-0.0101;-0.00338218329590195;1
7006;-118.40945;34.087048;1;-0.0987;0.0155066298331811;4
4033.18;-117.763005;34.032315;1;0.001;0.00803936716554417;1
4066.01;-117.913452;34.05131;1;-0.002;-0.0030741158530864;6
4042.02;-117.887614;34.126756;1;-0.005;0.00530905506439044;3
2149.01;-118.385;34.074;1;0.0266;0.00585797933196605;5
9103.01;-118.233893;34.638972;1;-0.0294;0.00504259689745432;5
6503;-118.350283;33.868552;1;-0.0192;-0.0157633336888309;8
1276.03;-118.479877;34.195324;1;-0.1473;0.00199110613852358;9
4050.01;-117.972167;34.100072;1;-0.0566;-0.0191506412036227;1
758.07;-117.809391;33.785921;1;0.0592;0.0049999677007186;4
1871.02;-118.257005;34.112674;1;-0.0305;-0.00717949859278113;7
1325.02;-118.552;34.1889;1;0.1169;0.00638291449584825;5
524.24;-117.681;33.6414;1;-0.006;0.00038902622211461;6
2346;-118.332719;33.994745;1;0.0402;0.00900220032252429;5
874.01;-117.908026;33.83018;1;0.1398;0.00620727139208943;5
525.26;-117.7797;33.698332;1;0.145;0.029046184713958;1
7.01;-119.075374;34.350935;1;0.1371;0.0303930668745063;9
1371.03;-118.598;34.1703;1;0.0667;-0.00320508014040474;9
5417;-118.200724;33.912264;1;0.004;0.00208259049926234;5
877.04;-117.954058;33.806612;1;-0.0534;0.00134254484486798;5
320.59;-117.639818;33.554983;1;0.0373;-0.0129384293467701;1
9200.31;-118.491121;34.398459;1;-0.009;0.0117452081188968;9
6010.02;-118.348;33.9593;1;-0.0987;0.00141233490950834;2
16.02;-119.222332;34.272351;1;0.116;0.00801899258024788;10
2182.2;-118.332873;34.045117;1;-0.1732;0.005274541589989;8
320.46;-117.581697;33.583782;1;0.0109;-0.009858312935997;5
2674.03;-118.454;34.0464;1;0.0129;0.00268303022598389;9
2623.01;-118.484933;34.104818;1;0.1222;0.0604449361920041;8
2656.01;-118.427278;34.056317;1;0.0334;0.000873746598284404;5
1276.06;-118.478609;34.190467;1;0.0658;-0.00286051647245391;9
524.2;-117.746651;33.726059;1;-0.0151;0.0159632270207102;3
5751.02;-118.167;33.7837;1;-0.0325;0.0233110239693622;4
4603.01;-118.14394;34.203474;1;-0.0263;-0.0215861214609127;3
218.16;-117.790323;33.880547;1;0.007;0.0104992067489564;2
55.04;-119.04268;34.223948;1;0.0421;0.00392969953286984;9
2657;-118.43;34.0653;1;0.1017;0.00495368322269153;10
320.53;-117.613035;33.620009;1;0.008;0.00617043868520833;6
320.33;-117.641307;33.64307;1;-0.0398;0.00599000471479677;10
62;-118.890755;34.20592;1;-0.1936;-0.0149237182623425;7
5032.01;-118.028391;33.934931;1;0.0149;-0.00352098179045182;9
757.01;-117.828455;33.770882;1;-0.008;0.00410467265383001;9
79.01;-118.778;34.2809;1;0.1621;0.0091740948835898;8
4042.02;-117.882506;34.124036;1;-0.0587;0.014939905887316;10
762.05;-117.850087;33.807722;1;-0.0545;0.00857547860726893;1
878.01;-118.002542;33.807726;1;0.0188;0.00562401648818601;4
7015.01;-118.493;34.0277;1;0.0383;0.00648259350194554;10
9203.29;-118.543687;34.411017;1;0.0188;-0.000392055395490071;7
4309.02;-118.016228;34.138264;1;0.0198;0.0111769966080899;7
5430;-118.260994;33.891067;1;-0.0758;0.000707015207473744;10
6204;-118.38728;33.892113;1;-0.002;0.0266621237300435;2
4013.04;-117.837877;34.07204;1;-0.0336;0.00427756287493118;2
1112.06;-118.528615;34.266775;1;-0.003;0.00226823924917129;10
2193;-118.332568;34.024572;1;0.0834;-0.0104810126210163;9
218.26;-117.705024;33.875864;1;0.0334;-0.000970814651761515;6
1193.42;-118.45;34.2403;1;0.0286;0.00208255377578374;2
320.27;-117.673132;33.629834;1;-0.006;0.00509589585904195;4
4605.01;-118.185166;34.213422;1;-0.002;0.0122148232013269;6
1416;-118.468686;34.134133;1;0.005;0.0143249778659736;7
320.5;-117.596828;33.647772;1;0.0325;0.0100332009165376;1
2315;-118.308846;34.00877;1;0.1106;-0.00686606190643156;6
5738;-118.094044;33.820534;1;-0.0182;-0.00194992734052974;3
5545.16;-118.068084;33.863721;1;0.0237;0.010611226123219;4
5413;-118.242443;33.908892;1;-0.0325;-0.0135855921933228;3
758.06;-117.837996;33.781117;1;0.01;0.000226409985773274;9
2379;-118.306213;33.969991;1;-0.0513;0.0116592612654398;3
877.03;-117.95912;33.804105;1;-0.0182;-0.00126083869939004;2
6700.03;-118.320918;33.800824;1;0.0714;0.0152547783449436;4
4824.02;-118.082913;34.042195;1;-0.004;0.00834925513170954;7
8003.32;-118.752984;34.163909;1;0.0411;0.0072392173106371;5
85;-118.725942;34.290647;1;-0.0566;-0.00446660591644278;9
3020.02;-118.252;34.1506;1;-0.0747;0.00324891670331215;8
2127.02;-118.325;34.0582;1;0.008;0.00074817219769325;9
887.02;-117.967;33.7724;1;0.0178;0.00754067154614556;9
1061.14;-118.426768;34.305788;1;0.0592;0.00435269482844915;9
748.03;-117.907475;33.727896;1;0.003;0.00629548757850853;7
5700.03;-118.14419;33.867407;1;0.0149;0.020424692438756;3
8002.02;-118.681144;34.140287;1;-0.0555;0.0344474379077149;5
9010.04;-118.19063;34.699805;1;-0.004;0.00939403221019181;7
1041.05;-118.41;34.2744;1;0.0723;0.00038288567616154;9
5529;-118.084507;33.893516;1;-0.079;0.00627565542361762;1
9200.44;-118.521686;34.445715;1;0.008;-0.00216242620051144;6
758.14;-117.804977;33.833965;1;-0.0131;0.00456481253796899;5
82.01;-118.692551;34.279935;1;-0.0131;0.0122355693602567;2
36.09;-119.221;34.1932;1;0.184;0.00831696124135475;10
218.22;-117.795664;33.902375;1;-0.004;0.0176653448850682;2
25;-119.260146;34.254985;1;-0.0141;0.00960442998887791;8
5521;-118.077;33.9068;1;-0.003;0.00877328125126316;5
9005.04;-118.107136;34.664106;1;-0.0408;0.000381781042317555;10
1011.22;-118.297046;34.271195;1;-0.045;0.00205775021177968;10
992.17;-117.952463;33.652741;1;0.007;0.00299212395630542;7
9012.05;-118.238212;34.648167;1;-0.0233;-0.00477756021293607;5
33;-119.182777;34.208201;1;-0.0121;-0.00571180497193618;10
2351;-118.351056;33.983228;1;-0.0111;-0.00445430152171148;9
219.23;-117.729417;33.858356;1;-0.0932;0.00510280262137898;3
890.04;-117.926136;33.745622;1;0.1939;0.00632311583662992;1
1132.13;-118.607;34.253;1;-0.0212;0.00809182599457255;3
2411.2;-118.274182;33.94165;1;0.0953;0.00678497485700098;9
218.12;-117.805825;33.872753;1;-0.0253;0.012400178239077;1
4016.03;-117.783554;34.106445;1;-0.0523;-0.00184377629267466;9
2756.02;-118.421;33.9738;1;0.0257;0.0141099230346998;9
1113.02;-118.521;34.2569;1;-0.0683;0.00437327801234355;2
1352.03;-118.642057;34.191264;1;0.0188;-0.00665418361815765;9
626.33;-117.739712;33.577888;1;0;0.0147378882458385;3
524.24;-117.68;33.6459;1;0.0257;0.00410427559707274;8
5522;-118.075598;33.912886;1;0.0276;-0.00155650999840667;9
5013;-118.055067;33.987898;1;-0.002;-0.00293047448518488;9
626.4;-117.722;33.5694;1;-0.005;0.0020376468580249;6
423.36;-117.697394;33.543333;1;0.0564;0.0113954283957927;9
320.46;-117.587024;33.582003;1;0.1337;0.00107195083837137;2
871.05;-117.928679;33.824565;1;-0.0534;-0.00594388737635459;2
6206.02;-118.359372;33.865295;1;0.0178;0.00172692738061596;8
219.22;-117.739445;33.852031;1;-0.0171;0.00622966636887308;7
1397.01;-118.5;34.1575;1;-0.0629;0.016340772522113;4
9107.15;-118.068538;34.551046;1;0.0862;-0.0134918565220338;10
320.38;-117.647493;33.597343;1;0;0.0173137260546071;10
756.07;-117.780246;33.73533;1;0.005;0.0131688191092806;10
7020.02;-118.482401;34.011136;1;0.0411;0.00679184776149786;2
758.16;-117.817;33.8;1;0.0198;0.00378416343152903;5
524.21;-117.7643;33.71782;1;0.1187;0.0192578133800898;3
2364;-118.348546;34.007095;1;0.0119;0.0129817315995898;10
3007.02;-118.256;34.1672;1;-0.0182;0.0041826613073467;3
44;-119.185979;34.151024;1;-0.1462;0.00332306029419226;10
4016.03;-117.776197;34.11522;1;-0.008;0.0101639726574242;9
13.02;-119.1497;34.287209;1;0.0149;0.0172627875737458;1
1347.2;-118.574;34.2067;1;0.009;0.00779708287818609;8
4073.02;-117.958509;34.040064;1;-0.0161;0.000692668827165266;7
4082.12;-117.878158;33.993469;1;0.0751;0.018972984037462;7
8003.32;-118.755481;34.162811;1;-0.0151;0.00804935873192739;8
4011.02;-117.860432;34.133034;1;0.005;0.00526437707983552;2
748.03;-117.910201;33.741345;1;-0.008;0.00459944051292336;7
6214;-118.38;33.8172;1;-0.004;0.00774922874977116;7
4086.28;-117.936;33.9903;1;0.0247;0.00108094069454188;6
1043.2;-118.415751;34.276076;1;0.0526;2.31722421549387e-05;6
1070.1;-118.445669;34.30483;1;-0.0192;-0.0185773474827671;10
320.23;-117.633788;33.511736;1;0.0139;0.0102777490752664;5
76.14;-118.84392;34.298915;1;-0.005;0.0049080161813734;10
4034.01;-117.874858;34.014487;1;0.009;0.00522284203204913;4
992.4;-117.960983;33.644264;1;0.0266;0.0110955359001853;7
863.01;-117.892792;33.834001;1;-0.1043;0.000534400314715971;1
4087.04;-117.89102;33.983514;1;-0.0101;0.0100307902404865;9
7016.01;-118.477941;34.041444;1;-0.0111;0.00861933669974293;8
9107.11;-118.051842;34.560566;1;0.0169;0.00321290255881153;6
5030;-118.051747;33.924123;1;0.0315;0.00205439587252955;4
6206.01;-118.361573;33.868705;1;0.003;0.0095010124882261;10
9001.04;-117.83627;34.597736;1;-0.0377;0.00440955881403939;9
524.26;-117.743545;33.704352;1;0.0119;0.00371729984739362;1
76.07;-118.902815;34.26154;1;0.005;0.0235439469225287;6
632.01;-117.90065;33.653418;1;0.0198;0.00813730864591337;10
2657;-118.427;34.0633;1;0.116;-0.00132409490869722;10
5711.02;-118.113627;33.835764;1;-0.0899;0.00603347046001879;9
2170.01;-118.389;34.0545;1;0.0286;0.00695021234505235;10
68;-118.866604;34.190785;1;0.0296;0.00628962477085465;1
9107.16;-118.073209;34.550786;1;0.0178;0.00175983949032781;3
9108.05;-118.149221;34.48262;1;0.0573;0.0139449245086131;7
992.15;-117.96053;33.675246;1;0.0227;0.00530105870653502;4
112;-117.938309;33.872505;1;-0.0608;0.00470417263535115;9
8003.26;-118.829167;34.137527;1;0.0497;0.0274654050593947;7
5990;-118.326404;33.340617;1;0.1458;0.0419193841120986;7
2015.01;-118.164113;34.088857;1;0.0825;0.0345082747661791;2
757.01;-117.822367;33.772439;1;0.0392;0.0258026782654819;1
1100.05;-118.035435;33.780254;1;-0.0651;0.0109741837155147;4
524.11;-117.707504;33.620443;1;0.008;0.0115541796473131;5
1340.02;-118.583973;34.19813;1;-0.003;-0.0044956371563155;5
1393.01;-118.564281;34.178166;1;0.0208;0.0261709772719631;7
4610;-118.161619;34.188696;1;0.0266;0.00693919587304406;9
9108.09;-118.414155;34.39806;1;-0.0182;0.0188691221748679;8
4803.02;-118.126;34.1005;1;0.1458;0.0117050400372968;9
6509.01;-118.312293;33.836584;1;-0.007;0.0123256130896793;10
1397.01;-118.499754;34.164558;1;0.0602;0.00851137585989277;7
3006;-118.232075;34.204892;1;-0.1054;-0.00840280991398552;10
9200.35;-118.465908;34.419911;1;-0.0545;0.00229863832397441;8
626.31;-117.800888;33.637789;1;0.0276;0.0220404291315083;7
9001.04;-117.815713;34.614668;1;-0.0523;0.00630410286907865;4
5409.02;-118.265137;33.904948;1;-0.009;0.00569777542790291;8
421.12;-117.609402;33.457999;1;-0.0182;-0.0158224969666177;5
5743;-118.11589;33.795782;1;0.0119;-0.00160823311506885;3
525.25;-117.781668;33.721093;1;0.0286;0.00948589552997172;7
4045.04;-117.901;34.1075;1;-0.001;0.00407582676755163;5
9200.16;-118.534;34.4628;1;0.0109;-0.00123976900309728;5
4320;-118.051261;34.101112;1;0.0402;-0.00225220398676634;8
15.07;-117.88773;33.925893;1;0.0545;0.00195363229668364;4
9008.05;-118.151809;34.702176;1;0.0305;-0.00354665676912357;6
79.04;-118.758836;34.27752;1;0.0109;-0.00147462825524381;7
2079;-118.263;34.0417;1;0.0677;0.0104656319755212;3
423.2;-117.709662;33.571981;1;-0.0877;0.000834431025286569;10
1851;-118.20368;34.10559;1;0.045;0.0101001217856074;3
8003.24;-118.786501;34.150727;1;-0.0492;-0.0160469831914812;10
59.07;-118.828679;34.150997;1;0.0363;0.00142268197024795;6
423.38;-117.697833;33.481958;1;-0.0598;0.00412303040171954;3
2240.1;-118.266597;34.035941;1;0.0373;-0.00169138129416192;6
878.06;-117.973;33.809;1;0.0149;0.00654862838074493;4
4033.23;-117.817;34.0016;1;-0.0274;0.00800937311182929;9
993.06;-117.989421;33.668996;1;-0.045;0.00898675844925957;9
5505;-118.103306;33.945014;1;-0.0987;0.00746987031004913;5
525.15;-117.813917;33.689866;1;-0.0429;0.00329475065312924;8
5738;-118.099816;33.82743;1;-0.0161;-0.00314386050865561;7
1348;-118.574;34.2002;1;-0.0243;0.0107266429636619;6
747.01;-117.894342;33.731025;1;-0.0121;0.00804139101057912;5
1925.1;-118.307;34.0819;1;-0.0619;0.00643180820892602;10
1113.01;-118.523;34.2603;1;-0.0769;0.00362976397627273;2
